user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments,day,month,year,day_of_week,is_weekend,hour,time_of_day,engagement_ratio,usage_intensity
1058,2024-01-22 21:03:46.875625208,Twitter,Social,38.85,0,3,False,0.0,0.0,0.0,22,1,2024,0,False,21,Evening,0.07722007722007722,0.0
1094,2024-01-22 21:47:28.549516505,Snapchat,Social,24.61,3,9,False,0.0,0.0,0.0,22,1,2024,0,False,21,Evening,0.3657049979683056,0.12190166598943519
1097,2024-01-22 22:31:10.223407802,TikTok,Entertainment,61.58,3,8,False,0.0,0.0,0.0,22,1,2024,0,False,22,Evening,0.12991230919129587,0.04871711594673595
1010,2024-01-22 23:14:51.897299099,Camera,Utilities,91.26,3,6,False,0.0,0.0,0.0,22,1,2024,0,False,23,Evening,0.06574621959237344,0.03287310979618672
1072,2024-01-22 23:58:33.571190396,Instagram,Social,21.2,1,5,False,0.0,0.0,0.0,22,1,2024,0,False,23,Evening,0.2358490566037736,0.04716981132075472
1046,2024-01-23 00:42:15.245081694,Gmail,Utilities,19.24,2,3,False,0.0,0.0,0.0,23,1,2024,1,False,0,Night,0.15592515592515593,0.10395010395010396
1090,2024-01-23 01:25:56.918972991,Instagram,Social,32.64,1,3,False,0.0,0.0,0.0,23,1,2024,1,False,1,Night,0.09191176470588235,0.030637254901960783
1037,2024-01-23 02:09:38.592864288,Gmail,Utilities,22.8,3,3,False,0.0,0.0,0.0,23,1,2024,1,False,2,Night,0.13157894736842105,0.13157894736842105
1003,2024-01-23 02:53:20.266755585,Facebook,Social,4.72,4,5,False,0.0,0.0,0.0,23,1,2024,1,False,2,Night,1.0593220338983051,0.8474576271186441
1072,2024-01-23 03:37:01.940646882,Twitch,Entertainment,24.13,1,6,False,0.0,0.0,0.0,23,1,2024,1,False,3,Night,0.24865312888520516,0.04144218814753419
1066,2024-01-23 04:20:43.614538179,Twitch,Entertainment,1.51,1,3,False,0.0,0.0,0.0,23,1,2024,1,False,4,Night,1.9867549668874172,0.6622516556291391
1056,2024-01-23 05:04:25.288429476,Snapchat,Social,3.83,4,8,False,0.0,0.0,0.0,23,1,2024,1,False,5,Night,2.0887728459530024,1.0443864229765012
1097,2024-01-23 05:48:06.962320773,Slack,Productivity,14.96,2,5,True,0.0,0.0,0.0,23,1,2024,1,False,5,Night,0.3342245989304813,0.1336898395721925
1053,2024-01-23 06:31:48.636212070,Slack,Productivity,0.41,0,5,True,0.0,0.0,0.0,23,1,2024,1,False,6,Night,12.195121951219512,0.0
1028,2024-01-23 07:15:30.310103367,Google Docs,Productivity,16.31,0,4,True,0.0,0.0,0.0,23,1,2024,1,False,7,Morning,0.24524831391784183,0.0
1030,2024-01-23 07:59:11.983994665,Microsoft Teams,Productivity,2.8,4,1,True,0.0,0.0,0.0,23,1,2024,1,False,7,Morning,0.35714285714285715,1.4285714285714286
1031,2024-01-23 08:42:53.657885962,WhatsApp,Social,7.37,4,5,False,0.0,0.0,0.0,23,1,2024,1,False,8,Morning,0.6784260515603799,0.5427408412483039
1024,2024-01-23 09:26:35.331777259,WhatsApp,Social,2.35,5,9,False,0.0,0.0,0.0,23,1,2024,1,False,9,Morning,3.829787234042553,2.127659574468085
1061,2024-01-23 10:10:17.005668556,Spotify,Entertainment,14.88,2,3,False,0.0,0.0,0.0,23,1,2024,1,False,10,Morning,0.20161290322580644,0.13440860215053763
1002,2024-01-23 10:53:58.679559853,Microsoft Teams,Productivity,115.65,3,7,True,0.0,0.0,0.0,23,1,2024,1,False,10,Morning,0.06052745352356247,0.025940337224383915
1033,2024-01-23 11:37:40.353451150,Google Docs,Productivity,15.13,3,5,True,0.0,0.0,0.0,23,1,2024,1,False,11,Morning,0.33046926635822865,0.1982815598149372
1016,2024-01-23 12:21:22.027342447,TikTok,Entertainment,11.71,2,7,False,0.0,0.0,0.0,23,1,2024,1,False,12,Morning,0.5977796754910333,0.1707941929974381
1060,2024-01-23 13:05:03.701233744,Netflix,Entertainment,4.77,1,3,False,0.0,0.0,0.0,23,1,2024,1,False,13,Afternoon,0.628930817610063,0.20964360587002098
1016,2024-01-23 13:48:45.375125041,Microsoft Teams,Productivity,22.6,1,5,True,0.0,0.0,0.0,23,1,2024,1,False,13,Afternoon,0.22123893805309733,0.04424778761061947
1035,2024-01-23 14:32:27.049016338,Snapchat,Social,11.2,2,6,False,0.0,0.0,0.0,23,1,2024,1,False,14,Afternoon,0.5357142857142857,0.17857142857142858
1012,2024-01-23 15:16:08.722907636,Gmail,Utilities,3.94,1,6,False,0.0,0.0,0.0,23,1,2024,1,False,15,Afternoon,1.5228426395939088,0.25380710659898476
1029,2024-01-23 15:59:50.396798933,Notion,Productivity,22.47,1,7,True,0.0,0.0,0.0,23,1,2024,1,False,15,Afternoon,0.31152647975077885,0.044503782821539835
1054,2024-01-23 16:43:32.070690230,Twitter,Social,0.26,5,4,False,0.0,0.0,0.0,23,1,2024,1,False,16,Afternoon,15.384615384615383,19.23076923076923
1079,2024-01-23 17:27:13.744581527,Camera,Utilities,38.96,0,4,False,0.0,0.0,0.0,23,1,2024,1,False,17,Afternoon,0.1026694045174538,0.0
1004,2024-01-23 18:10:55.418472824,Evernote,Productivity,1.24,1,1,True,0.0,0.0,0.0,23,1,2024,1,False,18,Afternoon,0.8064516129032259,0.8064516129032259
1072,2024-01-23 18:54:37.092364121,TikTok,Entertainment,61.2,1,8,False,0.0,0.0,0.0,23,1,2024,1,False,18,Afternoon,0.13071895424836602,0.016339869281045753
1062,2024-01-23 19:38:18.766255418,Weather,Utilities,1.62,5,3,False,0.0,0.0,0.0,23,1,2024,1,False,19,Evening,1.8518518518518516,3.0864197530864197
1067,2024-01-23 20:22:00.440146715,Google Docs,Productivity,27.22,6,6,True,0.0,0.0,0.0,23,1,2024,1,False,20,Evening,0.2204261572373255,0.2204261572373255
1065,2024-01-23 21:05:42.114038012,Google Docs,Productivity,55.7,2,3,True,0.0,0.0,0.0,23,1,2024,1,False,21,Evening,0.05385996409335727,0.03590664272890485
1089,2024-01-23 21:49:23.787929309,Chrome,Utilities,9.06,5,8,False,0.0,0.0,0.0,23,1,2024,1,False,21,Evening,0.8830022075055187,0.5518763796909492
1026,2024-01-23 22:33:05.461820607,WhatsApp,Social,80.92,3,6,False,0.0,0.0,0.0,23,1,2024,1,False,22,Evening,0.07414730598121601,0.037073652990608004
1011,2024-01-23 23:16:47.135711904,WhatsApp,Social,9.18,2,6,False,0.0,0.0,0.0,23,1,2024,1,False,23,Evening,0.6535947712418301,0.2178649237472767
1018,2024-01-24 00:00:28.809603201,Gmail,Utilities,36.76,2,2,False,0.0,0.0,0.0,24,1,2024,2,False,0,Night,0.0544069640914037,0.0544069640914037
1086,2024-01-24 00:44:10.483494498,Gmail,Utilities,6.87,1,4,False,0.0,0.0,0.0,24,1,2024,2,False,0,Night,0.5822416302765647,0.14556040756914118
1086,2024-01-24 01:27:52.157385795,Evernote,Productivity,5.1,2,7,True,0.0,0.0,0.0,24,1,2024,2,False,1,Night,1.3725490196078431,0.3921568627450981
1028,2024-01-24 02:11:33.831277092,Weather,Utilities,48.27,2,6,False,0.0,0.0,0.0,24,1,2024,2,False,2,Night,0.1243008079552517,0.04143360265175057
1083,2024-01-24 02:55:15.505168389,Weather,Utilities,10.87,2,7,False,0.0,0.0,0.0,24,1,2024,2,False,2,Night,0.6439742410303588,0.18399264029438825
1033,2024-01-24 03:38:57.179059686,Slack,Productivity,23.73,2,10,True,0.0,0.0,0.0,24,1,2024,2,False,3,Night,0.42140750105351876,0.08428150021070376
1014,2024-01-24 04:22:38.852950983,Microsoft Teams,Productivity,2.79,2,6,True,0.0,0.0,0.0,24,1,2024,2,False,4,Night,2.150537634408602,0.7168458781362007
1049,2024-01-24 05:06:20.526842280,Instagram,Social,7.42,0,4,False,0.0,0.0,0.0,24,1,2024,2,False,5,Night,0.5390835579514824,0.0
1083,2024-01-24 05:50:02.200733578,Spotify,Entertainment,45.19,1,5,False,0.0,0.0,0.0,24,1,2024,2,False,5,Night,0.11064394777605666,0.02212878955521133
1073,2024-01-24 06:33:43.874624875,Facebook,Social,51.83,2,5,False,0.0,0.0,0.0,24,1,2024,2,False,6,Night,0.09646922631680495,0.03858769052672198
1031,2024-01-24 07:17:25.548516172,Instagram,Social,0.34,2,7,False,0.0,0.0,0.0,24,1,2024,2,False,7,Morning,20.588235294117645,5.88235294117647
1058,2024-01-24 08:01:07.222407469,Camera,Utilities,62.32,4,7,False,0.0,0.0,0.0,24,1,2024,2,False,8,Morning,0.1123234916559692,0.06418485237483953
1050,2024-01-24 08:44:48.896298766,Gmail,Utilities,26.22,1,8,False,0.0,0.0,0.0,24,1,2024,2,False,8,Morning,0.30511060259344014,0.03813882532418002
1023,2024-01-24 09:28:30.570190063,Netflix,Entertainment,2.3,1,11,False,0.0,0.0,0.0,24,1,2024,2,False,9,Morning,4.782608695652175,0.4347826086956522
1075,2024-01-24 10:12:12.244081360,Facebook,Social,4.23,2,4,False,0.0,0.0,0.0,24,1,2024,2,False,10,Morning,0.9456264775413711,0.47281323877068554
1031,2024-01-24 10:55:53.917972657,Twitch,Entertainment,36.17,3,7,False,0.0,0.0,0.0,24,1,2024,2,False,10,Morning,0.19353055017970694,0.08294166436273154
1003,2024-01-24 11:39:35.591863954,Instagram,Social,25.3,2,7,False,0.0,0.0,0.0,24,1,2024,2,False,11,Morning,0.2766798418972332,0.07905138339920949
1032,2024-01-24 12:23:17.265755251,Microsoft Teams,Productivity,19.14,1,5,True,0.0,0.0,0.0,24,1,2024,2,False,12,Morning,0.2612330198537095,0.0522466039707419
1013,2024-01-24 13:06:58.939646549,Google Docs,Productivity,21.77,1,1,True,0.0,0.0,0.0,24,1,2024,2,False,13,Afternoon,0.04593477262287552,0.04593477262287552
1082,2024-01-24 13:50:40.613537846,Notion,Productivity,30.8,5,5,True,0.0,0.0,0.0,24,1,2024,2,False,13,Afternoon,0.16233766233766234,0.16233766233766234
1067,2024-01-24 14:34:22.287429143,Netflix,Entertainment,12.88,3,4,False,0.0,0.0,0.0,24,1,2024,2,False,14,Afternoon,0.3105590062111801,0.2329192546583851
1086,2024-01-24 15:18:03.961320440,Camera,Utilities,3.06,4,8,False,0.0,0.0,0.0,24,1,2024,2,False,15,Afternoon,2.6143790849673203,1.3071895424836601
1053,2024-01-24 16:01:45.635211737,Instagram,Social,74.35,1,2,False,0.0,0.0,0.0,24,1,2024,2,False,16,Afternoon,0.026899798251513115,0.013449899125756557
1041,2024-01-24 16:45:27.309103034,Weather,Utilities,1.04,2,2,False,0.0,0.0,0.0,24,1,2024,2,False,16,Afternoon,1.923076923076923,1.923076923076923
1093,2024-01-24 17:29:08.982994331,Microsoft Teams,Productivity,12.68,1,1,True,0.0,0.0,0.0,24,1,2024,2,False,17,Afternoon,0.07886435331230283,0.07886435331230283
1099,2024-01-24 18:12:50.656885628,Google Docs,Productivity,42.55,3,5,True,0.0,0.0,0.0,24,1,2024,2,False,18,Afternoon,0.11750881316098709,0.07050528789659224
1033,2024-01-24 18:56:32.330776925,Facebook,Social,36.11,2,3,False,0.0,0.0,0.0,24,1,2024,2,False,18,Afternoon,0.08307947936859596,0.055386319579063974
1089,2024-01-24 19:40:14.004668222,YouTube,Entertainment,43.21,2,4,False,244339.0,21140.0,3167.0,24,1,2024,2,False,19,Evening,0.09257116408238833,0.046285582041194165
1064,2024-01-24 20:23:55.678559520,Twitter,Social,15.6,4,3,False,0.0,0.0,0.0,24,1,2024,2,False,20,Evening,0.19230769230769232,0.25641025641025644
1096,2024-01-24 21:07:37.352450817,Chrome,Utilities,14.67,2,6,False,0.0,0.0,0.0,24,1,2024,2,False,21,Evening,0.40899795501022496,0.136332651670075
1048,2024-01-24 21:51:19.026342114,Evernote,Productivity,37.08,3,5,True,0.0,0.0,0.0,24,1,2024,2,False,21,Evening,0.1348435814455232,0.08090614886731393
1075,2024-01-24 22:35:00.700233411,Twitter,Social,14.61,2,4,False,0.0,0.0,0.0,24,1,2024,2,False,22,Evening,0.2737850787132101,0.13689253935660506
1017,2024-01-24 23:18:42.374124708,Weather,Utilities,73.35,2,3,False,0.0,0.0,0.0,24,1,2024,2,False,23,Evening,0.0408997955010225,0.027266530334015
1071,2024-01-25 00:02:24.048016005,Twitter,Social,4.87,3,5,False,0.0,0.0,0.0,25,1,2024,3,False,0,Night,1.0266940451745379,0.6160164271047228
1085,2024-01-25 00:46:05.721907302,Chrome,Utilities,48.78,4,5,False,0.0,0.0,0.0,25,1,2024,3,False,0,Night,0.1025010250102501,0.08200082000820008
1016,2024-01-25 01:29:47.395798599,Notion,Productivity,182.79,0,6,True,0.0,0.0,0.0,25,1,2024,3,False,1,Night,0.03282455276546857,0.0
1037,2024-01-25 02:13:29.069689896,TikTok,Entertainment,28.14,2,2,False,0.0,0.0,0.0,25,1,2024,3,False,2,Night,0.0710732054015636,0.0710732054015636
1056,2024-01-25 02:57:10.743581193,Facebook,Social,12.55,3,2,False,0.0,0.0,0.0,25,1,2024,3,False,2,Night,0.1593625498007968,0.2390438247011952
1023,2024-01-25 03:40:52.417472491,Evernote,Productivity,59.19,1,6,True,0.0,0.0,0.0,25,1,2024,3,False,3,Night,0.10136847440446022,0.0168947457340767
1075,2024-01-25 04:24:34.091363788,Google Docs,Productivity,56.95,2,1,True,0.0,0.0,0.0,25,1,2024,3,False,4,Night,0.01755926251097454,0.03511852502194908
1064,2024-01-25 05:08:15.765255085,Microsoft Teams,Productivity,15.12,1,5,True,0.0,0.0,0.0,25,1,2024,3,False,5,Night,0.3306878306878307,0.06613756613756615
1048,2024-01-25 05:51:57.439146382,Netflix,Entertainment,52.76,1,4,False,0.0,0.0,0.0,25,1,2024,3,False,5,Night,0.0758150113722517,0.018953752843062926
1053,2024-01-25 06:35:39.113037679,Evernote,Productivity,0.7,2,3,True,0.0,0.0,0.0,25,1,2024,3,False,6,Night,4.285714285714286,2.857142857142857
1006,2024-01-25 07:19:20.786928976,Microsoft Teams,Productivity,22.4,0,3,True,0.0,0.0,0.0,25,1,2024,3,False,7,Morning,0.13392857142857142,0.0
1011,2024-01-25 08:03:02.460820273,Netflix,Entertainment,47.85,3,3,False,0.0,0.0,0.0,25,1,2024,3,False,8,Morning,0.06269592476489028,0.06269592476489028
1039,2024-01-25 08:46:44.134711570,TikTok,Entertainment,48.36,0,4,False,0.0,0.0,0.0,25,1,2024,3,False,8,Morning,0.0827129859387924,0.0
1009,2024-01-25 09:30:25.808602867,Slack,Productivity,2.5,0,6,True,0.0,0.0,0.0,25,1,2024,3,False,9,Morning,2.4,0.0
1064,2024-01-25 10:14:07.482494164,Google Maps,Utilities,101.2,0,5,False,0.0,0.0,0.0,25,1,2024,3,False,10,Morning,0.04940711462450593,0.0
1044,2024-01-25 10:57:49.156385462,Google Maps,Utilities,76.96,2,5,False,0.0,0.0,0.0,25,1,2024,3,False,10,Morning,0.06496881496881497,0.02598752598752599
1084,2024-01-25 11:41:30.830276759,Notion,Productivity,0.19,1,2,True,0.0,0.0,0.0,25,1,2024,3,False,11,Morning,10.526315789473685,5.2631578947368425
1076,2024-01-25 12:25:12.504168056,Facebook,Social,59.22,2,6,False,0.0,0.0,0.0,25,1,2024,3,False,12,Morning,0.10131712259371833,0.033772374197906116
1081,2024-01-25 13:08:54.178059353,Twitch,Entertainment,10.32,4,7,False,0.0,0.0,0.0,25,1,2024,3,False,13,Afternoon,0.6782945736434108,0.38759689922480617
1007,2024-01-25 13:52:35.851950650,Spotify,Entertainment,140.73,1,3,False,0.0,0.0,0.0,25,1,2024,3,False,13,Afternoon,0.02131741632914091,0.0071058054430469695
1021,2024-01-25 14:36:17.525841947,Twitter,Social,9.0,2,2,False,0.0,0.0,0.0,25,1,2024,3,False,14,Afternoon,0.2222222222222222,0.2222222222222222
1008,2024-01-25 15:19:59.199733244,Evernote,Productivity,20.47,3,6,True,0.0,0.0,0.0,25,1,2024,3,False,15,Afternoon,0.29311187103077674,0.14655593551538837
1043,2024-01-25 16:03:40.873624541,Netflix,Entertainment,0.42,0,6,False,0.0,0.0,0.0,25,1,2024,3,False,16,Afternoon,14.285714285714286,0.0
1012,2024-01-25 16:47:22.547515838,Slack,Productivity,1.45,5,6,True,0.0,0.0,0.0,25,1,2024,3,False,16,Afternoon,4.137931034482759,3.4482758620689657
1021,2024-01-25 17:31:04.221407135,Camera,Utilities,112.81,1,3,False,0.0,0.0,0.0,25,1,2024,3,False,17,Afternoon,0.026593387111071714,0.008864462370357238
1046,2024-01-25 18:14:45.895298433,Microsoft Teams,Productivity,32.26,4,5,True,0.0,0.0,0.0,25,1,2024,3,False,18,Afternoon,0.15499070055796654,0.12399256044637323
1066,2024-01-25 18:58:27.569189730,Google Docs,Productivity,10.72,0,7,True,0.0,0.0,0.0,25,1,2024,3,False,18,Afternoon,0.6529850746268656,0.0
1019,2024-01-25 19:42:09.243081027,Microsoft Teams,Productivity,13.06,3,3,True,0.0,0.0,0.0,25,1,2024,3,False,19,Evening,0.22970903522205205,0.22970903522205205
1067,2024-01-25 20:25:50.916972324,TikTok,Entertainment,9.7,2,5,False,0.0,0.0,0.0,25,1,2024,3,False,20,Evening,0.5154639175257733,0.2061855670103093
1097,2024-01-25 21:09:32.590863621,Instagram,Social,35.8,0,9,False,0.0,0.0,0.0,25,1,2024,3,False,21,Evening,0.25139664804469275,0.0
1010,2024-01-25 21:53:14.264754918,Spotify,Entertainment,4.0,4,5,False,0.0,0.0,0.0,25,1,2024,3,False,21,Evening,1.25,1.0
1003,2024-01-25 22:36:55.938646215,Twitch,Entertainment,1.04,1,7,False,0.0,0.0,0.0,25,1,2024,3,False,22,Evening,6.730769230769231,0.9615384615384615
1085,2024-01-25 23:20:37.612537512,Netflix,Entertainment,39.64,3,9,False,0.0,0.0,0.0,25,1,2024,3,False,23,Evening,0.22704339051463168,0.07568113017154389
1094,2024-01-26 00:04:19.286428809,Spotify,Entertainment,73.26,1,3,False,0.0,0.0,0.0,26,1,2024,4,False,0,Night,0.04095004095004095,0.01365001365001365
1085,2024-01-26 00:48:00.960320106,Slack,Productivity,30.72,5,4,True,0.0,0.0,0.0,26,1,2024,4,False,0,Night,0.13020833333333334,0.16276041666666669
1060,2024-01-26 01:31:42.634211403,TikTok,Entertainment,10.47,2,9,False,0.0,0.0,0.0,26,1,2024,4,False,1,Night,0.8595988538681948,0.19102196752626552
1098,2024-01-26 02:15:24.308102701,Slack,Productivity,47.17,0,5,True,0.0,0.0,0.0,26,1,2024,4,False,2,Night,0.10599957600169599,0.0
1014,2024-01-26 02:59:05.981993998,Twitch,Entertainment,54.6,4,1,False,0.0,0.0,0.0,26,1,2024,4,False,2,Night,0.018315018315018316,0.07326007326007326
1035,2024-01-26 03:42:47.655885295,Twitter,Social,0.89,2,5,False,0.0,0.0,0.0,26,1,2024,4,False,3,Night,5.617977528089887,2.247191011235955
1081,2024-01-26 04:26:29.329776592,TikTok,Entertainment,2.9,2,6,False,0.0,0.0,0.0,26,1,2024,4,False,4,Night,2.0689655172413794,0.6896551724137931
1019,2024-01-26 05:10:11.003667889,Microsoft Teams,Productivity,3.7,1,11,True,0.0,0.0,0.0,26,1,2024,4,False,5,Night,2.972972972972973,0.27027027027027023
1057,2024-01-26 05:53:52.677559186,Evernote,Productivity,89.75,2,3,True,0.0,0.0,0.0,26,1,2024,4,False,5,Night,0.033426183844011144,0.022284122562674095
1093,2024-01-26 06:37:34.351450483,TikTok,Entertainment,27.01,2,5,False,0.0,0.0,0.0,26,1,2024,4,False,6,Night,0.18511662347278784,0.07404664938911514
1004,2024-01-26 07:21:16.025341780,Instagram,Social,25.05,3,3,False,0.0,0.0,0.0,26,1,2024,4,False,7,Morning,0.11976047904191617,0.11976047904191617
1073,2024-01-26 08:04:57.699233077,Facebook,Social,0.51,4,8,False,0.0,0.0,0.0,26,1,2024,4,False,8,Morning,15.686274509803921,7.8431372549019605
1018,2024-01-26 08:48:39.373124374,Slack,Productivity,15.16,4,2,True,0.0,0.0,0.0,26,1,2024,4,False,8,Morning,0.13192612137203166,0.2638522427440633
1006,2024-01-26 09:32:21.047015672,YouTube,Entertainment,3.7,1,6,False,315387.0,18874.0,3111.0,26,1,2024,4,False,9,Morning,1.6216216216216215,0.27027027027027023
1085,2024-01-26 10:16:02.720906969,Notion,Productivity,48.61,4,4,True,0.0,0.0,0.0,26,1,2024,4,False,10,Morning,0.0822875951450319,0.0822875951450319
1010,2024-01-26 10:59:44.394798266,Spotify,Entertainment,5.39,2,7,False,0.0,0.0,0.0,26,1,2024,4,False,10,Morning,1.2987012987012987,0.3710575139146568
1009,2024-01-26 11:43:26.068689563,Twitter,Social,2.22,1,5,False,0.0,0.0,0.0,26,1,2024,4,False,11,Morning,2.252252252252252,0.4504504504504504
1092,2024-01-26 12:27:07.742580860,Twitch,Entertainment,36.22,0,6,False,0.0,0.0,0.0,26,1,2024,4,False,12,Morning,0.16565433462175594,0.0
1060,2024-01-26 13:10:49.416472157,Netflix,Entertainment,22.42,1,3,False,0.0,0.0,0.0,26,1,2024,4,False,13,Afternoon,0.13380909901873325,0.04460303300624442
1080,2024-01-26 13:54:31.090363454,Facebook,Social,25.13,1,2,False,0.0,0.0,0.0,26,1,2024,4,False,13,Afternoon,0.07958615200955034,0.03979307600477517
1089,2024-01-26 14:38:12.764254751,Chrome,Utilities,12.48,2,3,False,0.0,0.0,0.0,26,1,2024,4,False,14,Afternoon,0.24038461538461536,0.16025641025641024
1024,2024-01-26 15:21:54.438146048,Notion,Productivity,42.51,2,11,True,0.0,0.0,0.0,26,1,2024,4,False,15,Afternoon,0.258762644083745,0.04704775346977182
1095,2024-01-26 16:05:36.112037345,Facebook,Social,3.55,2,7,False,0.0,0.0,0.0,26,1,2024,4,False,16,Afternoon,1.971830985915493,0.5633802816901409
1066,2024-01-26 16:49:17.785928643,WhatsApp,Social,91.61,0,4,False,0.0,0.0,0.0,26,1,2024,4,False,16,Afternoon,0.04366335552887239,0.0
1049,2024-01-26 17:32:59.459819940,Twitch,Entertainment,101.72,2,6,False,0.0,0.0,0.0,26,1,2024,4,False,17,Afternoon,0.058985450255603616,0.019661816751867872
1057,2024-01-26 18:16:41.133711237,Microsoft Teams,Productivity,2.67,2,4,True,0.0,0.0,0.0,26,1,2024,4,False,18,Afternoon,1.4981273408239701,0.7490636704119851
1056,2024-01-26 19:00:22.807602534,Slack,Productivity,44.78,3,6,True,0.0,0.0,0.0,26,1,2024,4,False,19,Evening,0.13398838767306834,0.06699419383653417
1026,2024-01-26 19:44:04.481493831,Microsoft Teams,Productivity,45.91,1,7,True,0.0,0.0,0.0,26,1,2024,4,False,19,Evening,0.15247222827270748,0.02178174689610107
1001,2024-01-26 20:27:46.155385128,Google Maps,Utilities,11.76,2,4,False,0.0,0.0,0.0,26,1,2024,4,False,20,Evening,0.3401360544217687,0.17006802721088435
1009,2024-01-26 21:11:27.829276425,Gmail,Utilities,14.44,3,5,False,0.0,0.0,0.0,26,1,2024,4,False,21,Evening,0.3462603878116344,0.20775623268698062
1011,2024-01-26 21:55:09.503167722,Notion,Productivity,41.26,1,6,True,0.0,0.0,0.0,26,1,2024,4,False,21,Evening,0.1454192922927775,0.024236548715462918
1010,2024-01-26 22:38:51.177059019,Spotify,Entertainment,120.05,0,2,False,0.0,0.0,0.0,26,1,2024,4,False,22,Evening,0.01665972511453561,0.0
1027,2024-01-26 23:22:32.850950316,Evernote,Productivity,17.19,4,6,True,0.0,0.0,0.0,26,1,2024,4,False,23,Evening,0.34904013961605584,0.23269342641070387
1073,2024-01-27 00:06:14.524841614,Netflix,Entertainment,7.37,1,5,False,0.0,0.0,0.0,27,1,2024,5,True,0,Night,0.6784260515603799,0.13568521031207598
1028,2024-01-27 00:49:56.198732911,TikTok,Entertainment,11.11,0,2,False,0.0,0.0,0.0,27,1,2024,5,True,0,Night,0.18001800180018002,0.0
1006,2024-01-27 01:33:37.872624208,Chrome,Utilities,99.29,1,5,False,0.0,0.0,0.0,27,1,2024,5,True,1,Night,0.050357538523516966,0.010071507704703393
1009,2024-01-27 02:17:19.546515505,Weather,Utilities,7.76,2,7,False,0.0,0.0,0.0,27,1,2024,5,True,2,Night,0.9020618556701031,0.2577319587628866
1065,2024-01-27 03:01:01.220406802,Microsoft Teams,Productivity,66.69,0,8,True,0.0,0.0,0.0,27,1,2024,5,True,3,Night,0.1199580146948568,0.0
1051,2024-01-27 03:44:42.894298099,Spotify,Entertainment,49.38,2,9,False,0.0,0.0,0.0,27,1,2024,5,True,3,Night,0.18226002430133656,0.04050222762251924
1010,2024-01-27 04:28:24.568189396,Camera,Utilities,54.83,5,5,False,0.0,0.0,0.0,27,1,2024,5,True,4,Night,0.09119095385737735,0.09119095385737735
1057,2024-01-27 05:12:06.242080693,Camera,Utilities,11.89,0,7,False,0.0,0.0,0.0,27,1,2024,5,True,5,Night,0.5887300252312868,0.0
1088,2024-01-27 05:55:47.915971990,Notion,Productivity,11.92,0,3,True,0.0,0.0,0.0,27,1,2024,5,True,5,Night,0.2516778523489933,0.0
1097,2024-01-27 06:39:29.589863288,Gmail,Utilities,21.79,5,2,False,0.0,0.0,0.0,27,1,2024,5,True,6,Night,0.09178522257916476,0.2294630564479119
1008,2024-01-27 07:23:11.263754585,Netflix,Entertainment,12.22,0,8,False,0.0,0.0,0.0,27,1,2024,5,True,7,Morning,0.6546644844517184,0.0
1058,2024-01-27 08:06:52.937645882,Microsoft Teams,Productivity,2.03,2,3,True,0.0,0.0,0.0,27,1,2024,5,True,8,Morning,1.4778325123152711,0.9852216748768474
1087,2024-01-27 08:50:34.611537179,Chrome,Utilities,31.41,0,6,False,0.0,0.0,0.0,27,1,2024,5,True,8,Morning,0.19102196752626552,0.0
1068,2024-01-27 09:34:16.285428476,Camera,Utilities,18.34,0,4,False,0.0,0.0,0.0,27,1,2024,5,True,9,Morning,0.21810250817884405,0.0
1074,2024-01-27 10:17:57.959319773,Facebook,Social,63.95,2,8,False,0.0,0.0,0.0,27,1,2024,5,True,10,Morning,0.12509773260359655,0.03127443315089914
1049,2024-01-27 11:01:39.633211070,Google Docs,Productivity,16.88,1,6,True,0.0,0.0,0.0,27,1,2024,5,True,11,Morning,0.35545023696682465,0.05924170616113744
1078,2024-01-27 11:45:21.307102367,Twitter,Social,6.52,2,4,False,0.0,0.0,0.0,27,1,2024,5,True,11,Morning,0.6134969325153374,0.3067484662576687
1089,2024-01-27 12:29:02.980993664,Chrome,Utilities,0.76,0,3,False,0.0,0.0,0.0,27,1,2024,5,True,12,Morning,3.9473684210526314,0.0
1047,2024-01-27 13:12:44.654884961,TikTok,Entertainment,9.53,0,5,False,0.0,0.0,0.0,27,1,2024,5,True,13,Afternoon,0.5246589716684156,0.0
1028,2024-01-27 13:56:26.328776259,Google Docs,Productivity,14.84,3,8,True,0.0,0.0,0.0,27,1,2024,5,True,13,Afternoon,0.5390835579514824,0.20215633423180593
1091,2024-01-27 14:40:08.002667556,Spotify,Entertainment,13.88,3,4,False,0.0,0.0,0.0,27,1,2024,5,True,14,Afternoon,0.2881844380403458,0.21613832853025935
1072,2024-01-27 15:23:49.676558853,Notion,Productivity,6.32,2,8,True,0.0,0.0,0.0,27,1,2024,5,True,15,Afternoon,1.2658227848101264,0.3164556962025316
1011,2024-01-27 16:07:31.350450150,Notion,Productivity,82.23,3,13,True,0.0,0.0,0.0,27,1,2024,5,True,16,Afternoon,0.15809315335035876,0.036483035388544326
1049,2024-01-27 16:51:13.024341447,Twitter,Social,13.78,0,7,False,0.0,0.0,0.0,27,1,2024,5,True,16,Afternoon,0.5079825834542816,0.0
1046,2024-01-27 17:34:54.698232744,Instagram,Social,9.58,2,3,False,0.0,0.0,0.0,27,1,2024,5,True,17,Afternoon,0.31315240083507306,0.20876826722338204
